ticker,monday_date,friday_date,dte,type,yield_target,monday_close,contract_id,strike,moneyness_actual,premium_mark,bid,ask,spread_rel,delta,iv,yield_actual,friday_close,return_pct,assigned,intrinsic_at_expiry,premium_received_mark,premium_received_bid,assignment_pnl,net_pnl_mark,net_pnl_bid,capital_per_contract,pnl_pct_capital,p_mkt_success
BYND,2023-12-11,2023-12-15,4,CSP,0.045,9.94,BYND231215P00009500,9.5,0.044265593561368166,0.49,0.45,0.53,0.16326530612244902,-0.36452,1.70264,0.05157894736842105,9.99,0.005030181086519203,False,0.0,49.0,45.0,0.0,49.0,45.0,950.0,0.04736842105263158,0.63548
BYND,2023-12-11,2023-12-15,4,CSP,0.05,9.94,BYND231215P00009500,9.5,0.044265593561368166,0.49,0.45,0.53,0.16326530612244902,-0.36452,1.70264,0.05157894736842105,9.99,0.005030181086519203,False,0.0,49.0,45.0,0.0,49.0,45.0,950.0,0.04736842105263158,0.63548
BYND,2023-12-18,2023-12-22,4,CC,0.01,9.9,BYND231222C00012000,12.0,0.21212121212121215,0.09,0.08,0.1,0.22222222222222227,0.12439,1.48801,0.00909090909090909,8.95,-0.09595959595959602,False,0.0,9.0,8.0,0.0,9.0,8.0,990.0,0.00808080808080808,0.87561
BYND,2023-12-18,2023-12-22,4,CC,0.015,9.9,BYND231222C00011500,11.5,0.16161616161616155,0.12,0.11,0.13,0.1666666666666667,0.16848,1.3807,0.01212121212121212,8.95,-0.09595959595959602,False,0.0,12.0,11.0,0.0,12.0,11.0,990.0,0.011111111111111112,0.83152
BYND,2023-12-18,2023-12-22,4,CC,0.02,9.9,BYND231222C00011000,11.0,0.11111111111111116,0.18,0.18,0.19,0.05555555555555561,0.24192,1.30265,0.01818181818181818,8.95,-0.09595959595959602,False,0.0,18.0,18.0,0.0,18.0,18.0,990.0,0.01818181818181818,0.75808
BYND,2023-12-18,2023-12-22,4,CC,0.025,9.9,BYND231222C00010500,10.5,0.06060606060606055,0.28,0.27,0.29,0.07142857142857129,0.34966,1.23436,0.028282828282828285,8.95,-0.09595959595959602,False,0.0,28.000000000000004,27.0,0.0,28.000000000000004,27.0,990.0,0.02727272727272727,0.6503399999999999
BYND,2023-12-18,2023-12-22,4,CC,0.03,9.9,BYND231222C00010500,10.5,0.06060606060606055,0.28,0.27,0.29,0.07142857142857129,0.34966,1.23436,0.028282828282828285,8.95,-0.09595959595959602,False,0.0,28.000000000000004,27.0,0.0,28.000000000000004,27.0,990.0,0.02727272727272727,0.6503399999999999
BYND,2023-12-18,2023-12-22,4,CC,0.035,9.9,BYND231222C00010500,10.5,0.06060606060606055,0.28,0.27,0.29,0.07142857142857129,0.34966,1.23436,0.028282828282828285,8.95,-0.09595959595959602,False,0.0,28.000000000000004,27.0,0.0,28.000000000000004,27.0,990.0,0.02727272727272727,0.6503399999999999
BYND,2023-12-18,2023-12-22,4,CC,0.04,9.9,BYND231222C00010000,10.0,0.010101010101010166,0.43,0.41,0.45,0.09302325581395357,0.49248,1.14656,0.04343434343434343,8.95,-0.09595959595959602,False,0.0,43.0,41.0,0.0,43.0,41.0,990.0,0.04141414141414142,0.50752
BYND,2023-12-18,2023-12-22,4,CC,0.045,9.9,BYND231222C00010000,10.0,0.010101010101010166,0.43,0.41,0.45,0.09302325581395357,0.49248,1.14656,0.04343434343434343,8.95,-0.09595959595959602,False,0.0,43.0,41.0,0.0,43.0,41.0,990.0,0.04141414141414142,0.50752
BYND,2023-12-18,2023-12-22,4,CC,0.05,9.9,BYND231222C00010000,10.0,0.010101010101010166,0.43,0.41,0.45,0.09302325581395357,0.49248,1.14656,0.04343434343434343,8.95,-0.09595959595959602,False,0.0,43.0,41.0,0.0,43.0,41.0,990.0,0.04141414141414142,0.50752
BYND,2023-12-18,2023-12-22,4,CSP,0.015,9.9,BYND231222P00009000,9.0,0.09090909090909094,0.15,0.13,0.16,0.2,-0.20358,1.19534,0.016666666666666666,8.95,-0.09595959595959602,True,0.05000000000000071,15.0,13.0,-5.000000000000071,9.999999999999929,7.999999999999929,900.0,0.008888888888888809,0.79642
BYND,2023-12-18,2023-12-22,4,CSP,0.02,9.9,BYND231222P00009000,9.0,0.09090909090909094,0.15,0.13,0.16,0.2,-0.20358,1.19534,0.016666666666666666,8.95,-0.09595959595959602,True,0.05000000000000071,15.0,13.0,-5.000000000000071,9.999999999999929,7.999999999999929,900.0,0.008888888888888809,0.79642
BYND,2023-12-18,2023-12-22,4,CSP,0.03,9.9,BYND231222P00009500,9.5,0.04040404040404044,0.33,0.31,0.36,0.15151515151515146,-0.35038,1.25387,0.034736842105263156,8.95,-0.09595959595959602,True,0.5500000000000007,33.0,31.0,-55.00000000000007,-22.00000000000007,-24.00000000000007,950.0,-0.025263157894736918,0.64962
BYND,2023-12-18,2023-12-22,4,CSP,0.035,9.9,BYND231222P00009500,9.5,0.04040404040404044,0.33,0.31,0.36,0.15151515151515146,-0.35038,1.25387,0.034736842105263156,8.95,-0.09595959595959602,True,0.5500000000000007,33.0,31.0,-55.00000000000007,-22.00000000000007,-24.00000000000007,950.0,-0.025263157894736918,0.64962
BYND,2023-12-18,2023-12-22,4,CSP,0.04,9.9,BYND231222P00009500,9.5,0.04040404040404044,0.33,0.31,0.36,0.15151515151515146,-0.35038,1.25387,0.034736842105263156,8.95,-0.09595959595959602,True,0.5500000000000007,33.0,31.0,-55.00000000000007,-22.00000000000007,-24.00000000000007,950.0,-0.025263157894736918,0.64962
BYND,2023-12-18,2023-12-22,4,CSP,0.045,9.9,BYND231222P00009500,9.5,0.04040404040404044,0.33,0.31,0.36,0.15151515151515146,-0.35038,1.25387,0.034736842105263156,8.95,-0.09595959595959602,True,0.5500000000000007,33.0,31.0,-55.00000000000007,-22.00000000000007,-24.00000000000007,950.0,-0.025263157894736918,0.64962
BYND,2024-01-08,2024-01-12,4,CC,0.01,8.55,BYND240112C00009500,9.5,0.11111111111111094,0.07,0.06,0.08,0.28571428571428575,0.16085,0.9612,0.008187134502923977,7.57,-0.11461988304093573,False,0.0,7.000000000000001,6.0,0.0,7.000000000000001,6.0,855.0000000000001,0.007017543859649122,0.8391500000000001
BYND,2024-01-08,2024-01-12,4,CC,0.015,8.55,BYND240112C00009000,9.0,0.05263157894736836,0.16,0.15,0.17,0.1250000000000001,0.31668,0.92217,0.01871345029239766,7.57,-0.11461988304093573,False,0.0,16.0,15.0,0.0,16.0,15.0,855.0000000000001,0.017543859649122806,0.6833199999999999
BYND,2024-01-08,2024-01-12,4,CC,0.02,8.55,BYND240112C00009000,9.0,0.05263157894736836,0.16,0.15,0.17,0.1250000000000001,0.31668,0.92217,0.01871345029239766,7.57,-0.11461988304093573,False,0.0,16.0,15.0,0.0,16.0,15.0,855.0000000000001,0.017543859649122806,0.6833199999999999
BYND,2024-01-08,2024-01-12,4,CSP,0.02,8.55,BYND240112P00008000,8.0,0.06432748538011701,0.16,0.14,0.17,0.1875,-0.25763,1.07827,0.02,7.57,-0.11461988304093573,True,0.4299999999999997,16.0,14.000000000000002,-42.99999999999997,-26.99999999999997,-28.99999999999997,800.0,-0.03624999999999996,0.74237
BYND,2024-01-08,2024-01-12,4,CSP,0.025,8.55,BYND240112P00008000,8.0,0.06432748538011701,0.16,0.14,0.17,0.1875,-0.25763,1.07827,0.02,7.57,-0.11461988304093573,True,0.4299999999999997,16.0,14.000000000000002,-42.99999999999997,-26.99999999999997,-28.99999999999997,800.0,-0.03624999999999996,0.74237
BYND,2024-01-08,2024-01-12,4,CSP,0.035,8.55,BYND240112P00008500,8.5,0.005847953216374324,0.37,0.35,0.39,0.10810810810810821,-0.45477,1.11729,0.04352941176470588,7.57,-0.11461988304093573,True,0.9299999999999997,37.0,35.0,-92.99999999999997,-55.99999999999997,-57.99999999999997,850.0,-0.06823529411764702,0.54523
BYND,2024-01-08,2024-01-12,4,CSP,0.04,8.55,BYND240112P00008500,8.5,0.005847953216374324,0.37,0.35,0.39,0.10810810810810821,-0.45477,1.11729,0.04352941176470588,7.57,-0.11461988304093573,True,0.9299999999999997,37.0,35.0,-92.99999999999997,-55.99999999999997,-57.99999999999997,850.0,-0.06823529411764702,0.54523
BYND,2024-01-08,2024-01-12,4,CSP,0.045,8.55,BYND240112P00008500,8.5,0.005847953216374324,0.37,0.35,0.39,0.10810810810810821,-0.45477,1.11729,0.04352941176470588,7.57,-0.11461988304093573,True,0.9299999999999997,37.0,35.0,-92.99999999999997,-55.99999999999997,-57.99999999999997,850.0,-0.06823529411764702,0.54523
BYND,2024-01-08,2024-01-12,4,CSP,0.05,8.55,BYND240112P00008500,8.5,0.005847953216374324,0.37,0.35,0.39,0.10810810810810821,-0.45477,1.11729,0.04352941176470588,7.57,-0.11461988304093573,True,0.9299999999999997,37.0,35.0,-92.99999999999997,-55.99999999999997,-57.99999999999997,850.0,-0.06823529411764702,0.54523
BYND,2024-01-22,2024-01-26,4,CC,0.01,7.235,BYND240126C00008000,8.0,0.10573600552868001,0.08,0.08,0.09,0.12499999999999993,0.19376,1.03924,0.0110573600552868,7.15,-0.011748445058742174,False,0.0,8.0,8.0,0.0,8.0,8.0,723.5,0.0110573600552868,0.8062400000000001
BYND,2024-01-22,2024-01-26,4,CC,0.025,7.235,BYND240126C00007500,7.5,0.03662750518313751,0.2,0.19,0.2,0.050000000000000044,0.39046,1.01973,0.027643400138217002,7.15,-0.011748445058742174,False,0.0,20.0,19.0,0.0,20.0,19.0,723.5,0.02626123013130615,0.60954
BYND,2024-01-22,2024-01-26,4,CC,0.03,7.235,BYND240126C00007500,7.5,0.03662750518313751,0.2,0.19,0.2,0.050000000000000044,0.39046,1.01973,0.027643400138217002,7.15,-0.011748445058742174,False,0.0,20.0,19.0,0.0,20.0,19.0,723.5,0.02626123013130615,0.60954
BYND,2024-01-22,2024-01-26,4,CC,0.035,7.235,BYND240126C00007500,7.5,0.03662750518313751,0.2,0.19,0.2,0.050000000000000044,0.39046,1.01973,0.027643400138217002,7.15,-0.011748445058742174,False,0.0,20.0,19.0,0.0,20.0,19.0,723.5,0.02626123013130615,0.60954
BYND,2024-01-22,2024-01-26,4,CSP,0.01,7.235,BYND240126P00006500,6.5,0.10158949550794749,0.07,0.06,0.09,0.4285714285714285,-0.15609,1.07827,0.01076923076923077,7.15,-0.011748445058742174,False,0.0,7.000000000000001,6.0,0.0,7.000000000000001,6.0,650.0,0.009230769230769232,0.8439099999999999
BYND,2024-01-22,2024-01-26,4,CSP,0.03,7.235,BYND240126P00007000,7.0,0.03248099516240499,0.22,0.2,0.24,0.18181818181818174,-0.36322,1.09778,0.03142857142857143,7.15,-0.011748445058742174,False,0.0,22.0,20.0,0.0,22.0,20.0,700.0,0.02857142857142857,0.63678
BYND,2024-01-22,2024-01-26,4,CSP,0.035,7.235,BYND240126P00007000,7.0,0.03248099516240499,0.22,0.2,0.24,0.18181818181818174,-0.36322,1.09778,0.03142857142857143,7.15,-0.011748445058742174,False,0.0,22.0,20.0,0.0,22.0,20.0,700.0,0.02857142857142857,0.63678
BYND,2024-01-22,2024-01-26,4,CSP,0.04,7.235,BYND240126P00007000,7.0,0.03248099516240499,0.22,0.2,0.24,0.18181818181818174,-0.36322,1.09778,0.03142857142857143,7.15,-0.011748445058742174,False,0.0,22.0,20.0,0.0,22.0,20.0,700.0,0.02857142857142857,0.63678
BYND,2024-01-29,2024-02-02,4,CC,0.01,7.09,BYND240202C00008000,8.0,0.1283497884344147,0.06,0.05,0.06,0.1666666666666666,0.15424,1.06851,0.008462623413258109,6.43,-0.09308885754583929,False,0.0,6.0,5.0,0.0,6.0,5.0,709.0,0.007052186177715092,0.8457600000000001
BYND,2024-01-29,2024-02-02,4,CC,0.02,7.09,BYND240202C00007500,7.5,0.057827926657263884,0.15,0.14,0.16,0.13333333333333328,0.31997,1.01973,0.021156558533145273,6.43,-0.09308885754583929,False,0.0,15.0,14.000000000000002,0.0,15.0,14.000000000000002,709.0,0.01974612129760226,0.68003
BYND,2024-01-29,2024-02-02,4,CC,0.025,7.09,BYND240202C00007500,7.5,0.057827926657263884,0.15,0.14,0.16,0.13333333333333328,0.31997,1.01973,0.021156558533145273,6.43,-0.09308885754583929,False,0.0,15.0,14.000000000000002,0.0,15.0,14.000000000000002,709.0,0.01974612129760226,0.68003
BYND,2024-01-29,2024-02-02,4,CSP,0.015,7.09,BYND240202P00006500,6.5,0.08321579689703806,0.1,0.09,0.12,0.3,-0.20652,1.09778,0.015384615384615385,6.43,-0.09308885754583929,True,0.07000000000000028,10.0,9.0,-7.000000000000028,2.9999999999999716,1.9999999999999716,650.0,0.003076923076923033,0.79348
BYND,2024-01-29,2024-02-02,4,CSP,0.02,7.09,BYND240202P00006500,6.5,0.08321579689703806,0.1,0.09,0.12,0.3,-0.20652,1.09778,0.015384615384615385,6.43,-0.09308885754583929,True,0.07000000000000028,10.0,9.0,-7.000000000000028,2.9999999999999716,1.9999999999999716,650.0,0.003076923076923033,0.79348
BYND,2024-01-29,2024-02-02,4,CSP,0.035,7.09,BYND240202P00007000,7.0,0.012693935119887145,0.3,0.26,0.33,0.23333333333333336,-0.43247,1.17583,0.04285714285714286,6.43,-0.09308885754583929,True,0.5700000000000003,30.0,26.0,-57.00000000000003,-27.00000000000003,-31.00000000000003,700.0,-0.044285714285714324,0.56753
BYND,2024-01-29,2024-02-02,4,CSP,0.04,7.09,BYND240202P00007000,7.0,0.012693935119887145,0.3,0.26,0.33,0.23333333333333336,-0.43247,1.17583,0.04285714285714286,6.43,-0.09308885754583929,True,0.5700000000000003,30.0,26.0,-57.00000000000003,-27.00000000000003,-31.00000000000003,700.0,-0.044285714285714324,0.56753
BYND,2024-01-29,2024-02-02,4,CSP,0.045,7.09,BYND240202P00007000,7.0,0.012693935119887145,0.3,0.26,0.33,0.23333333333333336,-0.43247,1.17583,0.04285714285714286,6.43,-0.09308885754583929,True,0.5700000000000003,30.0,26.0,-57.00000000000003,-27.00000000000003,-31.00000000000003,700.0,-0.044285714285714324,0.56753
BYND,2024-01-29,2024-02-02,4,CSP,0.05,7.09,BYND240202P00007000,7.0,0.012693935119887145,0.3,0.26,0.33,0.23333333333333336,-0.43247,1.17583,0.04285714285714286,6.43,-0.09308885754583929,True,0.5700000000000003,30.0,26.0,-57.00000000000003,-27.00000000000003,-31.00000000000003,700.0,-0.044285714285714324,0.56753
BYND,2024-02-05,2024-02-09,4,CC,0.015,6.13,BYND240209C00006500,6.5,0.06035889070146827,0.1,0.09,0.1,0.10000000000000009,0.28784,0.91242,0.016313213703099513,7.13,0.16313213703099505,True,0.6299999999999999,10.0,9.0,-62.999999999999986,-52.999999999999986,-53.999999999999986,613.0,-0.08809135399673733,0.71216
BYND,2024-02-05,2024-02-09,4,CC,0.02,6.13,BYND240209C00006500,6.5,0.06035889070146827,0.1,0.09,0.1,0.10000000000000009,0.28784,0.91242,0.016313213703099513,7.13,0.16313213703099505,True,0.6299999999999999,10.0,9.0,-62.999999999999986,-52.999999999999986,-53.999999999999986,613.0,-0.08809135399673733,0.71216
BYND,2024-02-05,2024-02-09,4,CSP,0.01,6.13,BYND240209P00005500,5.5,0.10277324632952689,0.06,0.05,0.06,0.1666666666666666,-0.15524,1.08802,0.010909090909090908,7.13,0.16313213703099505,False,0.0,6.0,5.0,0.0,6.0,5.0,550.0,0.00909090909090909,0.84476
BYND,2024-02-05,2024-02-09,4,CSP,0.03,6.13,BYND240209P00006000,6.0,0.021207177814029365,0.2,0.18,0.21,0.15,-0.39813,1.02949,0.03333333333333333,7.13,0.16313213703099505,False,0.0,20.0,18.0,0.0,20.0,18.0,600.0,0.03,0.60187
BYND,2024-02-05,2024-02-09,4,CSP,0.035,6.13,BYND240209P00006000,6.0,0.021207177814029365,0.2,0.18,0.21,0.15,-0.39813,1.02949,0.03333333333333333,7.13,0.16313213703099505,False,0.0,20.0,18.0,0.0,20.0,18.0,600.0,0.03,0.60187
BYND,2024-02-05,2024-02-09,4,CSP,0.04,6.13,BYND240209P00006000,6.0,0.021207177814029365,0.2,0.18,0.21,0.15,-0.39813,1.02949,0.03333333333333333,7.13,0.16313213703099505,False,0.0,20.0,18.0,0.0,20.0,18.0,600.0,0.03,0.60187
BYND,2024-02-12,2024-02-16,4,CC,0.01,6.93,BYND240216C00008500,8.5,0.22655122655122661,0.06,0.05,0.06,0.1666666666666666,0.11796,1.53679,0.008658008658008658,7.07,0.020202020202020332,False,0.0,6.0,5.0,0.0,6.0,5.0,693.0,0.007215007215007215,0.88204
BYND,2024-02-12,2024-02-16,4,CC,0.015,6.93,BYND240216C00008000,8.0,0.15440115440115454,0.09,0.08,0.1,0.22222222222222227,0.17758,1.37094,0.012987012987012988,7.07,0.020202020202020332,False,0.0,9.0,8.0,0.0,9.0,8.0,693.0,0.011544011544011544,0.82242
BYND,2024-02-12,2024-02-16,4,CC,0.02,6.93,BYND240216C00007500,7.5,0.08225108225108224,0.15,0.13,0.16,0.2,0.29001,1.21485,0.021645021645021644,7.07,0.020202020202020332,False,0.0,15.0,13.0,0.0,15.0,13.0,693.0,0.01875901875901876,0.70999
BYND,2024-02-12,2024-02-16,4,CC,0.025,6.93,BYND240216C00007500,7.5,0.08225108225108224,0.15,0.13,0.16,0.2,0.29001,1.21485,0.021645021645021644,7.07,0.020202020202020332,False,0.0,15.0,13.0,0.0,15.0,13.0,693.0,0.01875901875901876,0.70999
BYND,2024-02-12,2024-02-16,4,CC,0.04,6.93,BYND240216C00007000,7.0,0.010101010101010166,0.31,0.27,0.34,0.22580645161290325,0.49387,1.17583,0.044733044733044736,7.07,0.020202020202020332,True,0.07000000000000028,31.0,27.0,-7.000000000000028,23.99999999999997,19.99999999999997,693.0,0.02886002886002882,0.50613
BYND,2024-02-12,2024-02-16,4,CC,0.045,6.93,BYND240216C00007000,7.0,0.010101010101010166,0.31,0.27,0.34,0.22580645161290325,0.49387,1.17583,0.044733044733044736,7.07,0.020202020202020332,True,0.07000000000000028,31.0,27.0,-7.000000000000028,23.99999999999997,19.99999999999997,693.0,0.02886002886002882,0.50613
BYND,2024-02-12,2024-02-16,4,CC,0.05,6.93,BYND240216C00007000,7.0,0.010101010101010166,0.31,0.27,0.34,0.22580645161290325,0.49387,1.17583,0.044733044733044736,7.07,0.020202020202020332,True,0.07000000000000028,31.0,27.0,-7.000000000000028,23.99999999999997,19.99999999999997,693.0,0.02886002886002882,0.50613
BYND,2024-02-12,2024-02-16,4,CSP,0.015,6.93,BYND240216P00006000,6.0,0.1341991341991342,0.08,0.07,0.08,0.12499999999999993,-0.14449,1.40021,0.013333333333333334,7.07,0.020202020202020332,False,0.0,8.0,7.000000000000001,0.0,8.0,7.000000000000001,600.0,0.011666666666666669,0.85551
BYND,2024-02-12,2024-02-16,4,CSP,0.025,6.93,BYND240216P00006500,6.5,0.06204906204906202,0.2,0.19,0.21,0.09999999999999995,-0.29887,1.35143,0.03076923076923077,7.07,0.020202020202020332,False,0.0,20.0,19.0,0.0,20.0,19.0,650.0,0.02923076923076923,0.70113
BYND,2024-02-12,2024-02-16,4,CSP,0.03,6.93,BYND240216P00006500,6.5,0.06204906204906202,0.2,0.19,0.21,0.09999999999999995,-0.29887,1.35143,0.03076923076923077,7.07,0.020202020202020332,False,0.0,20.0,19.0,0.0,20.0,19.0,650.0,0.02923076923076923,0.70113
BYND,2024-02-12,2024-02-16,4,CSP,0.035,6.93,BYND240216P00006500,6.5,0.06204906204906202,0.2,0.19,0.21,0.09999999999999995,-0.29887,1.35143,0.03076923076923077,7.07,0.020202020202020332,False,0.0,20.0,19.0,0.0,20.0,19.0,650.0,0.02923076923076923,0.70113
BYND,2024-02-12,2024-02-16,4,CSP,0.04,6.93,BYND240216P00006500,6.5,0.06204906204906202,0.2,0.19,0.21,0.09999999999999995,-0.29887,1.35143,0.03076923076923077,7.07,0.020202020202020332,False,0.0,20.0,19.0,0.0,20.0,19.0,650.0,0.02923076923076923,0.70113
BYND,2024-02-26,2024-03-01,4,CC,0.01,7.45,BYND240301C00011000,11.0,0.4765100671140938,0.07,0.06,0.08,0.28571428571428575,0.08683,2.49287,0.009395973154362417,9.77,0.3114093959731543,False,0.0,7.000000000000001,6.0,0.0,7.000000000000001,6.0,745.0,0.008053691275167786,0.91317
BYND,2024-02-26,2024-03-01,4,CC,0.015,7.45,BYND240301C00010500,10.5,0.4093959731543624,0.1,0.09,0.11,0.20000000000000004,0.11743,2.48311,0.013422818791946308,9.77,0.3114093959731543,False,0.0,10.0,9.0,0.0,10.0,9.0,745.0,0.012080536912751677,0.88257
BYND,2024-02-26,2024-03-01,4,CC,0.02,7.45,BYND240301C00010000,10.0,0.34228187919463093,0.14,0.12,0.16,0.28571428571428575,0.1562,2.4636,0.018791946308724834,9.77,0.3114093959731543,False,0.0,14.000000000000002,12.0,0.0,14.000000000000002,12.0,745.0,0.016107382550335572,0.8438
BYND,2024-02-26,2024-03-01,4,CC,0.025,7.45,BYND240301C00009500,9.5,0.27516778523489926,0.19,0.17,0.21,0.2105263157894736,0.20246,2.41482,0.025503355704697986,9.77,0.3114093959731543,True,0.2699999999999996,19.0,17.0,-26.999999999999957,-7.999999999999957,-9.999999999999957,745.0,-0.013422818791946251,0.79754
BYND,2024-02-26,2024-03-01,4,CC,0.03,7.45,BYND240301C00009500,9.5,0.27516778523489926,0.19,0.17,0.21,0.2105263157894736,0.20246,2.41482,0.025503355704697986,9.77,0.3114093959731543,True,0.2699999999999996,19.0,17.0,-26.999999999999957,-7.999999999999957,-9.999999999999957,745.0,-0.013422818791946251,0.79754
BYND,2024-02-26,2024-03-01,4,CC,0.035,7.45,BYND240301C00009000,9.0,0.20805369127516782,0.26,0.25,0.27,0.07692307692307698,0.2621,2.36604,0.034899328859060406,9.77,0.3114093959731543,True,0.7699999999999996,26.0,25.0,-76.99999999999996,-50.99999999999996,-51.99999999999996,745.0,-0.06979865771812074,0.7379
BYND,2024-02-26,2024-03-01,4,CC,0.04,7.45,BYND240301C00009000,9.0,0.20805369127516782,0.26,0.25,0.27,0.07692307692307698,0.2621,2.36604,0.034899328859060406,9.77,0.3114093959731543,True,0.7699999999999996,26.0,25.0,-76.99999999999996,-50.99999999999996,-51.99999999999996,745.0,-0.06979865771812074,0.7379
BYND,2024-02-26,2024-03-01,4,CC,0.045,7.45,BYND240301C00008500,8.5,0.14093959731543615,0.36,0.34,0.39,0.13888888888888887,0.33832,2.32702,0.04832214765100671,9.77,0.3114093959731543,True,1.2699999999999996,36.0,34.0,-126.99999999999996,-90.99999999999996,-92.99999999999996,745.0,-0.12483221476510062,0.66168
BYND,2024-02-26,2024-03-01,4,CC,0.05,7.45,BYND240301C00008500,8.5,0.14093959731543615,0.36,0.34,0.39,0.13888888888888887,0.33832,2.32702,0.04832214765100671,9.77,0.3114093959731543,True,1.2699999999999996,36.0,34.0,-126.99999999999996,-90.99999999999996,-92.99999999999996,745.0,-0.12483221476510062,0.66168
BYND,2024-02-26,2024-03-01,4,CSP,0.015,7.45,BYND240301P00005000,5.0,0.32885906040268453,0.07,0.06,0.07,0.14285714285714296,-0.06539,2.7953,0.014000000000000002,9.77,0.3114093959731543,False,0.0,7.000000000000001,6.0,0.0,7.000000000000001,6.0,500.0,0.012,0.9346099999999999
BYND,2024-02-26,2024-03-01,4,CSP,0.02,7.45,BYND240301P00005500,5.5,0.2617449664429531,0.11,0.11,0.12,0.09090909090909087,-0.10238,2.56116,0.02,9.77,0.3114093959731543,False,0.0,11.0,11.0,0.0,11.0,11.0,550.0,0.02,0.89762
BYND,2024-02-26,2024-03-01,4,CSP,0.025,7.45,BYND240301P00005500,5.5,0.2617449664429531,0.11,0.11,0.12,0.09090909090909087,-0.10238,2.56116,0.02,9.77,0.3114093959731543,False,0.0,11.0,11.0,0.0,11.0,11.0,550.0,0.02,0.89762
BYND,2024-02-26,2024-03-01,4,CSP,0.03,7.45,BYND240301P00006000,6.0,0.19463087248322153,0.22,0.2,0.24,0.18181818181818174,-0.17593,2.60994,0.03666666666666667,9.77,0.3114093959731543,False,0.0,22.0,20.0,0.0,22.0,20.0,600.0,0.03333333333333333,0.82407
BYND,2024-02-26,2024-03-01,4,CSP,0.035,7.45,BYND240301P00006000,6.0,0.19463087248322153,0.22,0.2,0.24,0.18181818181818174,-0.17593,2.60994,0.03666666666666667,9.77,0.3114093959731543,False,0.0,22.0,20.0,0.0,22.0,20.0,600.0,0.03333333333333333,0.82407
BYND,2024-02-26,2024-03-01,4,CSP,0.04,7.45,BYND240301P00006000,6.0,0.19463087248322153,0.22,0.2,0.24,0.18181818181818174,-0.17593,2.60994,0.03666666666666667,9.77,0.3114093959731543,False,0.0,22.0,20.0,0.0,22.0,20.0,600.0,0.03333333333333333,0.82407
BYND,2024-02-26,2024-03-01,4,CSP,0.045,7.45,BYND240301P00006000,6.0,0.19463087248322153,0.22,0.2,0.24,0.18181818181818174,-0.17593,2.60994,0.03666666666666667,9.77,0.3114093959731543,False,0.0,22.0,20.0,0.0,22.0,20.0,600.0,0.03333333333333333,0.82407
BYND,2024-02-26,2024-03-01,4,CSP,0.05,7.45,BYND240301P00006500,6.5,0.12751677852348997,0.39,0.36,0.42,0.15384615384615383,-0.26474,2.67823,0.060000000000000005,9.77,0.3114093959731543,False,0.0,39.0,36.0,0.0,39.0,36.0,650.0,0.055384615384615386,0.73526
